[17, 42, 14, 11, 27, 2]
[33, 39, 43, 22, 11, 27]
[10, 31, 15, 1, 8, 36]
[14, 22, 19, 11, 43, 8]
[14, 36, 24, 11, 5, 23]
[40, 4, 22, 17, 26, 24]
[43, 11, 7, 2, 37, 17]
[3, 13, 30, 27, 32, 37]
[17, 24, 23, 13, 43, 6]
[7, 14, 34, 15, 4, 39]
[20, 45, 11, 21, 33, 22]
[13, 28, 8, 18, 32, 33]
[5, 37, 8, 23, 17, 34]
[40, 28, 13, 15, 36, 8]
[36, 11, 6, 40, 38, 7]
[25, 28, 45, 38, 8, 34]
[33, 32, 41, 11, 7, 20]
[8, 15, 17, 14, 20, 6]
[14, 24, 17, 21, 32, 27]
[3, 14, 43, 16, 26, 23]
[7, 36, 20, 40, 26, 45]
[44, 16, 12, 14, 1, 29]
[20, 18, 42, 29, 2, 27]
[36, 18, 43, 20, 40, 2]
[5, 26, 44, 37, 21, 19]
[19, 27, 29, 2, 7, 9]
[20, 34, 28, 2, 23, 41]
[45, 9, 5, 28, 18, 10]
[44, 23, 19, 22, 12, 39]
[34, 17, 39, 13, 25, 44]
[41, 5, 22, 2, 42, 45]
[40, 41, 10, 13, 6, 18]
[43, 38, 37, 24, 19, 14]
[3, 32, 25, 7, 34, 43]
[9, 43, 13, 28, 30, 18]
[38, 35, 43, 41, 15, 3]
[7, 4, 35, 19, 13, 44]
[43, 6, 3, 36, 10, 33]
[13, 43, 19, 2, 7, 4]
[6, 5, 40, 13, 1, 2]
[7, 8, 42, 41, 12, 39]
[27, 12, 11, 34, 16, 37]
[19, 27, 4, 30, 45, 43]
[11, 34, 3, 37, 32, 6]
[14, 16, 4, 29, 40, 33]
[35, 38, 13, 17, 31, 9]
[3, 11, 33, 24, 30, 18]
[7, 29, 1, 32, 16, 22]
[18, 3, 39, 40, 21, 17]
[37, 5, 24, 23, 7, 33]
[38, 11, 45, 10, 18, 19]
[2, 31, 26, 33, 23, 38]
[19, 41, 37, 40, 43, 15]
[43, 28, 9, 2, 42, 38]
[32, 12, 14, 39, 33, 27]
[13, 19, 21, 41, 24, 38]
[45, 2, 30, 15, 24, 26]
[3, 36, 5, 31, 41, 6]
[20, 12, 2, 11, 21, 29]
[2, 17, 18, 13, 41, 19]
[25, 35, 44, 27, 4, 23]
[29, 15, 19, 14, 4, 27]
[36, 6, 8, 44, 37, 39]
[37, 28, 8, 24, 19, 21]
[5, 45, 18, 37, 4, 41]
[8, 23, 45, 35, 15, 22]
[25, 3, 44, 30, 35, 7]
[41, 42, 13, 28, 30, 25]
[17, 36, 8, 34, 6, 41]
[19, 36, 7, 28, 33, 45]
[3, 40, 44, 23, 31, 32]
[21, 2, 27, 1, 43, 9]
[29, 31, 12, 38, 24, 37]
[6, 39, 31, 3, 36, 14]
[17, 31, 27, 20, 22, 37]
[9, 40, 19, 10, 13, 15]
[5, 39, 16, 13, 45, 9]
[33, 11, 36, 3, 23, 39]
[28, 17, 12, 15, 26, 38]
[36, 8, 2, 15, 37, 18]
[9, 2, 36, 7, 12, 24]
[21, 33, 18, 40, 13, 31]
[41, 25, 34, 5, 33, 31]
[3, 10, 43, 28, 7, 8]
[40, 45, 16, 35, 38, 28]
[3, 39, 17, 20, 18, 38]
[42, 18, 9, 31, 39, 17]
[14, 40, 8, 6, 13, 10]
[32, 37, 39, 19, 13, 31]
[22, 2, 29, 45, 31, 39]
[18, 38, 32, 13, 6, 28]
[7, 28, 30, 39, 31, 23]
[38, 13, 12, 30, 31, 22]
[12, 35, 15, 16, 13, 45]
[1, 29, 22, 41, 42, 15]
[34, 43, 24, 42, 12, 41]
[11, 16, 41, 12, 25, 21]
[2, 41, 29, 43, 12, 16]
[8, 29, 14, 1, 45, 21]
[45, 10, 25, 2, 37, 3]
[5, 7, 36, 11, 29, 10]
[13, 19, 16, 17, 34, 15]
[33, 7, 5, 44, 14, 24]
[44, 7, 13, 25, 39, 45]
[40, 29, 34, 4, 8, 45]
[20, 41, 1, 19, 31, 21]
[28, 32, 15, 24, 30, 41]
[28, 9, 12, 17, 34, 45]
[19, 21, 1, 20, 37, 40]
[40, 10, 34, 15, 11, 41]
[14, 6, 7, 11, 13, 15]
[23, 34, 18, 32, 31, 15]
[1, 24, 22, 39, 32, 42]
[19, 9, 39, 7, 5, 2]
[41, 33, 38, 24, 4, 43]
[10, 41, 35, 5, 34, 12]
[1, 36, 44, 23, 5, 6]
[45, 11, 8, 3, 44, 18]
[30, 4, 13, 38, 42, 36]
[45, 43, 35, 20, 13, 44]
[39, 7, 1, 37, 6, 14]
[34, 21, 18, 37, 45, 35]
[19, 28, 16, 23, 30, 45]
[14, 5, 43, 26, 42, 25]
[7, 15, 30, 38, 5, 3]
[40, 11, 37, 13, 5, 28]
[1, 45, 16, 35, 17, 9]
[13, 25, 38, 7, 42, 14]
[25, 13, 32, 34, 39, 44]
[10, 26, 29, 25, 3, 41]
[13, 41, 35, 39, 32, 37]
[18, 11, 1, 43, 39, 23]
[31, 32, 27, 29, 25, 43]
[29, 43, 19, 24, 17, 25]
[22, 1, 33, 2, 14, 13]
[22, 14, 40, 24, 39, 26]
[22, 26, 7, 2, 17, 11]
[30, 22, 8, 42, 34, 11]
[42, 37, 24, 17, 7, 8]
[38, 29, 15, 23, 6, 1]
[12, 36, 25, 14, 7, 2]
[19, 31, 8, 30, 33, 22]
[26, 40, 3, 29, 2, 13]
[26, 7, 13, 17, 2, 10]
[15, 7, 5, 19, 40, 11]
[2, 43, 34, 23, 19, 31]
[13, 43, 36, 10, 4, 3]
[32, 41, 18, 21, 43, 6]
[42, 38, 41, 36, 1, 32]
[44, 17, 18, 27, 31, 42]
[24, 26, 41, 30, 22, 21]
[19, 8, 33, 38, 41, 45]
[6, 19, 15, 28, 23, 30]
[25, 1, 43, 37, 7, 44]
[41, 17, 20, 43, 34, 40]
[2, 23, 17, 18, 30, 40]
[32, 1, 41, 43, 23, 14]
[45, 13, 40, 43, 16, 15]
[41, 16, 7, 29, 9, 31]
[24, 31, 5, 27, 9, 34]
[12, 1, 9, 27, 22, 25]
[27, 7, 25, 36, 20, 8]
[12, 10, 14, 30, 22, 9]
[37, 24, 23, 20, 19, 12]
[17, 21, 44, 9, 14, 28]
[34, 43, 21, 44, 4, 22]
[29, 5, 16, 35, 44, 43]
[14, 24, 33, 44, 22, 13]
[37, 32, 23, 20, 40, 31]
[25, 18, 34, 42, 43, 6]
[44, 20, 6, 26, 5, 33]
[40, 42, 28, 35, 27, 2]
[19, 31, 44, 29, 34, 11]
[21, 17, 41, 39, 8, 15]
[22, 20, 16, 24, 9, 6]
[36, 37, 11, 34, 4, 45]
[21, 33, 9, 45, 4, 12]
[25, 11, 2, 45, 19, 37]
[45, 41, 26, 28, 11, 1]
[16, 32, 38, 40, 26, 45]
[34, 12, 38, 7, 8, 22]
[19, 28, 11, 24, 42, 34]
[27, 22, 23, 12, 2, 36]
[38, 34, 17, 27, 11, 16]
[7, 33, 16, 42, 29, 23]
[22, 36, 31, 7, 44, 41]
[24, 15, 16, 9, 11, 7]
[28, 25, 33, 44, 37, 40]
[8, 29, 31, 36, 11, 38]
[36, 9, 25, 3, 6, 44]
[11, 40, 45, 41, 7, 39]
[3, 18, 27, 32, 14, 33]
[23, 24, 21, 1, 7, 4]
[29, 43, 37, 17, 5, 31]
[17, 34, 27, 3, 9, 31]
[15, 2, 9, 38, 27, 34]
[39, 27, 30, 44, 37, 19]
[23, 29, 25, 11, 32, 14]
[40, 10, 28, 38, 37, 45]
[16, 2, 4, 35, 3, 7]
[1, 5, 12, 16, 10, 8]
[40, 23, 12, 7, 22, 45]
[31, 45, 9, 15, 34, 18]
[2, 16, 45, 28, 13, 18]
[38, 41, 24, 19, 40, 13]
[23, 44, 30, 21, 41, 9]
[16, 21, 15, 43, 10, 23]
[29, 30, 17, 40, 34, 10]
[43, 9, 3, 30, 11, 2]
[29, 20, 35, 27, 41, 22]
[20, 41, 17, 40, 11, 32]
[28, 23, 12, 33, 29, 15]
[38, 20, 19, 23, 25, 42]
[30, 43, 4, 31, 10, 9]
[18, 24, 1, 9, 8, 39]
[8, 24, 41, 29, 27, 19]
[28, 15, 30, 44, 18, 27]
[9, 15, 37, 45, 40, 17]
[33, 25, 18, 3, 24, 45]
[29, 37, 43, 4, 17, 24]
[15, 8, 38, 37, 30, 14]
[38, 9, 3, 18, 1, 34]
[20, 16, 33, 29, 7, 15]
[26, 10, 12, 25, 43, 37]
[24, 20, 27, 31, 35, 34]
[31, 9, 5, 4, 34, 32]
[44, 4, 15, 11, 32, 24]
[19, 11, 34, 2, 22, 30]
[22, 33, 21, 36, 44, 32]
[33, 35, 26, 44, 31, 22]
[43, 1, 32, 11, 7, 44]
[5, 45, 30, 22, 25, 36]
[28, 38, 44, 17, 35, 7]
[5, 29, 22, 14, 33, 7]
[35, 22, 14, 12, 23, 24]
[28, 33, 19, 3, 35, 37]
[45, 44, 22, 2, 33, 32]
[30, 16, 35, 40, 2, 21]
[5, 28, 29, 26, 25, 33]
[26, 41, 35, 10, 2, 34]
[45, 36, 7, 42, 5, 16]
[31, 33, 44, 24, 14, 12]
[11, 32, 25, 45, 14, 9]
[20, 22, 37, 18, 6, 19]
[27, 34, 33, 4, 42, 35]
[35, 25, 5, 14, 33, 18]
[11, 21, 33, 12, 2, 22]
[27, 17, 40, 20, 5, 26]
[34, 13, 41, 28, 7, 5]
[16, 15, 10, 13, 45, 14]
[32, 9, 45, 18, 24, 10]
[21, 39, 38, 45, 11, 3]
[26, 14, 5, 35, 13, 25]
[38, 2, 34, 17, 28, 6]
[31, 16, 22, 14, 21, 40]
[11, 16, 27, 40, 42, 43]
[36, 17, 16, 19, 25, 32]
[14, 31, 23, 1, 45, 4]
[34, 15, 3, 8, 7, 38]
[15, 41, 40, 33, 29, 18]
[8, 7, 10, 36, 26, 4]
[1, 37, 12, 7, 3, 21]
[33, 35, 11, 31, 24, 28]
[17, 39, 30, 38, 36, 31]
[21, 20, 12, 40, 14, 34]
[23, 4, 42, 27, 5, 7]
[40, 25, 19, 31, 45, 28]
[34, 22, 24, 17, 44, 31]
[4, 31, 21, 40, 36, 35]
[40, 33, 32, 23, 34, 30]
[11, 17, 26, 45, 10, 5]
[3, 32, 42, 18, 14, 2]
[39, 17, 37, 4, 44, 28]
[14, 31, 6, 22, 44, 34]
[1, 28, 23, 16, 39, 25]
[9, 15, 33, 45, 39, 30]
[38, 18, 42, 2, 28, 23]
[39, 2, 19, 1, 20, 14]
[34, 11, 23, 19, 2, 27]
[15, 17, 41, 3, 28, 18]
[5, 14, 1, 6, 33, 25]
[8, 19, 31, 2, 42, 35]
[13, 3, 38, 33, 23, 35]
[40, 17, 13, 8, 31, 34]
[28, 10, 29, 44, 23, 34]
[32, 25, 12, 26, 20, 45]
[2, 3, 42, 44, 17, 19]
[39, 40, 1, 28, 38, 11]
[19, 13, 12, 20, 2, 34]
[9, 10, 3, 45, 26, 25]
[21, 19, 10, 30, 3, 8]
[11, 34, 25, 19, 37, 1]
[27, 34, 15, 28, 25, 18]
[38, 22, 21, 23, 20, 34]
[17, 5, 18, 37, 12, 39]
[12, 21, 8, 30, 28, 11]
[4, 11, 6, 22, 20, 36]
[42, 19, 22, 3, 17, 38]
[42, 14, 45, 23, 31, 44]
[37, 43, 28, 27, 14, 19]
[5, 28, 12, 34, 8, 6]
[14, 32, 35, 34, 17, 19]
[13, 20, 30, 7, 32, 43]
[27, 4, 25, 18, 13, 40]
[16, 42, 40, 32, 17, 6]
[3, 23, 10, 41, 6, 40]
[9, 42, 38, 2, 5, 4]
[33, 43, 31, 41, 34, 23]
[30, 22, 34, 1, 15, 12]
[14, 16, 12, 31, 45, 21]
[5, 7, 14, 33, 35, 27]
[4, 44, 35, 1, 32, 3]
[12, 7, 10, 23, 33, 6]
[24, 12, 11, 6, 3, 45]
[16, 26, 21, 9, 12, 39]
[35, 19, 10, 14, 41, 36]
[40, 8, 9, 29, 30, 23]
[39, 41, 16, 45, 10, 35]
[45, 12, 18, 22, 25, 30]
[3, 27, 20, 36, 25, 39]
[2, 27, 5, 43, 36, 7]
[31, 12, 34, 1, 35, 32]
[11, 5, 33, 37, 40, 39]
[11, 28, 25, 20, 30, 26]
[37, 14, 43, 10, 20, 45]
[17, 4, 15, 16, 5, 14]
[44, 45, 36, 17, 41, 16]
[3, 4, 14, 19, 33, 5]
[39, 35, 31, 14, 38, 8]
[5, 35, 1, 2, 27, 23]
[37, 10, 26, 34, 6, 20]
[16, 15, 8, 6, 39, 38]
[35, 5, 17, 36, 45, 26]
[23, 2, 22, 14, 44, 34]
[16, 42, 30, 2, 41, 43]
[33, 29, 6, 45, 22, 14]
[36, 23, 27, 6, 18, 42]
[2, 36, 24, 22, 27, 45]
[40, 34, 36, 42, 10, 24]
[11, 15, 1, 26, 35, 6]
[32, 34, 25, 24, 17, 23]
[20, 13, 16, 21, 45, 5]
[43, 25, 1, 24, 16, 3]
[32, 19, 14, 39, 25, 44]
[12, 4, 31, 10, 19, 36]
[27, 9, 10, 25, 18, 42]
[10, 26, 6, 45, 14, 40]
[1, 12, 19, 41, 9, 14]
[11, 20, 32, 43, 6, 10]
[19, 24, 6, 39, 31, 25]
[13, 6, 20, 28, 37, 4]
[33, 12, 3, 21, 18, 36]
[37, 32, 4, 21, 20, 28]
[31, 45, 25, 2, 7, 32]
[31, 20, 24, 39, 41, 19]
[20, 37, 10, 33, 1, 22]
[2, 42, 10, 32, 19, 6]
[4, 14, 42, 37, 26, 19]
[20, 6, 39, 25, 38, 12]
[10, 45, 44, 8, 42, 39]
[4, 5, 34, 24, 11, 25]
[25, 17, 35, 12, 38, 16]
[14, 8, 23, 4, 31, 13]
[31, 8, 36, 26, 3, 35]
[18, 35, 45, 4, 8, 17]
[37, 44, 39, 18, 20, 24]
[10, 37, 29, 1, 36, 24]
[17, 22, 14, 37, 19, 42]
[27, 21, 4, 5, 32, 20]
[29, 13, 33, 31, 25, 32]
[7, 25, 37, 21, 24, 40]
[42, 22, 43, 20, 27, 41]
[10, 12, 29, 9, 32, 37]
[44, 15, 4, 7, 39, 41]
[23, 17, 33, 41, 26, 25]
[33, 19, 5, 14, 11, 32]
[21, 12, 30, 44, 16, 6]
[38, 42, 8, 11, 41, 18]
[40, 10, 27, 16, 34, 2]
[41, 42, 18, 43, 45, 3]
[36, 17, 30, 44, 13, 2]
[9, 35, 12, 40, 13, 44]
[6, 5, 34, 9, 18, 31]
[13, 9, 36, 1, 23, 2]
[22, 35, 32, 29, 31, 19]
[5, 39, 14, 23, 21, 17]
[21, 23, 40, 36, 10, 19]
[41, 34, 18, 8, 33, 14]
[15, 40, 25, 4, 42, 32]
[6, 30, 43, 35, 5, 11]
[23, 15, 30, 37, 7, 43]
[3, 41, 6, 31, 7, 34]
[18, 4, 28, 37, 8, 24]
[33, 2, 15, 26, 8, 39]
[31, 32, 43, 18, 10, 6]
[7, 27, 1, 8, 12, 35]
[9, 15, 22, 39, 32, 28]
[32, 24, 33, 15, 42, 34]
[45, 36, 38, 34, 12, 25]
[40, 42, 26, 41, 39, 10]
[34, 22, 33, 23, 1, 24]
[17, 25, 14, 10, 44, 23]
[31, 18, 41, 30, 2, 40]
[39, 19, 38, 13, 45, 12]
[21, 15, 14, 41, 7, 31]
[36, 26, 23, 13, 15, 40]
[43, 42, 29, 44, 18, 23]
[26, 17, 3, 19, 36, 40]
[32, 2, 43, 9, 21, 8]
[32, 43, 34, 2, 25, 9]
[37, 25, 10, 26, 34, 1]
[13, 5, 23, 7, 41, 37]
[26, 11, 42, 18, 31, 3]
[13, 27, 45, 42, 39, 33]
[14, 4, 8, 15, 6, 25]
[39, 26, 43, 1, 4, 22]
[6, 15, 27, 28, 42, 36]
[31, 17, 45, 24, 42, 9]
[8, 4, 35, 9, 18, 11]
[39, 17, 42, 21, 13, 12]
[7, 28, 30, 3, 10, 27]
[28, 22, 39, 21, 10, 7]
[6, 40, 23, 29, 17, 32]
[31, 6, 5, 40, 13, 26]
[11, 23, 5, 2, 34, 22]
[42, 20, 29, 23, 45, 26]
[25, 32, 3, 14, 45, 15]
[35, 21, 12, 6, 13, 1]
[28, 39, 10, 40, 27, 45]
[7, 41, 31, 36, 45, 43]
[14, 13, 21, 43, 36, 16]
[14, 28, 21, 4, 15, 9]
[2, 39, 14, 43, 33, 23]
[17, 22, 40, 28, 4, 39]
[35, 33, 11, 31, 10, 6]
[5, 45, 10, 23, 35, 43]
[12, 11, 15, 6, 30, 8]
[4, 18, 19, 9, 12, 40]
[30, 36, 10, 3, 9, 32]
[11, 19, 37, 34, 41, 14]
[30, 44, 23, 16, 39, 41]
[33, 12, 11, 6, 37, 30]
[1, 36, 24, 7, 31, 42]
[30, 5, 7, 3, 20, 21]
[8, 31, 35, 24, 26, 4]
[27, 26, 5, 3, 19, 9]
[21, 43, 34, 13, 2, 36]
[1, 23, 32, 35, 7, 10]
[43, 6, 21, 1, 44, 16]
[21, 22, 33, 12, 28, 5]
[44, 33, 24, 43, 45, 1]
[12, 4, 34, 24, 11, 2]
[16, 6, 10, 20, 29, 39]
[18, 37, 45, 6, 31, 38]
[9, 3, 5, 45, 12, 36]
[18, 3, 30, 11, 42, 12]
[26, 14, 36, 43, 18, 45]
[20, 23, 7, 15, 10, 17]
[25, 39, 18, 17, 8, 3]
[15, 12, 36, 23, 41, 17]
[17, 34, 12, 44, 2, 35]
[17, 21, 35, 25, 15, 43]
[33, 25, 38, 10, 42, 8]
[18, 40, 21, 32, 19, 23]
[32, 23, 7, 8, 15, 44]
[22, 29, 37, 35, 11, 14]
[30, 32, 10, 42, 8, 33]
[43, 2, 45, 14, 39, 3]
[12, 42, 25, 45, 29, 22]
[22, 3, 45, 26, 12, 42]
[21, 33, 34, 42, 20, 14]
[11, 40, 26, 37, 18, 1]
[36, 18, 6, 10, 19, 42]
[35, 45, 8, 26, 18, 20]
[17, 18, 11, 35, 24, 28]
[2, 4, 28, 17, 24, 14]
[12, 27, 28, 24, 38, 39]
[42, 1, 28, 3, 32, 37]
[24, 37, 5, 13, 1, 29]
[25, 36, 42, 35, 33, 34]
[18, 44, 7, 15, 30, 5]
[25, 24, 15, 26, 45, 16]
[27, 40, 3, 13, 32, 36]
[20, 4, 15, 41, 12, 31]
[13, 34, 43, 22, 25, 33]
[5, 36, 33, 37, 2, 25]
[12, 24, 37, 32, 23, 19]
[42, 21, 30, 28, 33, 8]
[3, 22, 27, 14, 41, 11]
[12, 25, 32, 26, 16, 41]
[28, 15, 32, 19, 29, 40]
[20, 38, 6, 17, 40, 33]
[3, 38, 14, 27, 18, 7]
[3, 12, 14, 31, 15, 20]
[42, 4, 5, 23, 8, 41]
[4, 10, 15, 35, 44, 20]
[21, 28, 10, 40, 24, 8]
[14, 43, 39, 32, 42, 24]
[5, 18, 30, 14, 45, 44]
[32, 35, 23, 28, 42, 5]
[22, 19, 2, 33, 38, 12]
[21, 41, 38, 42, 45, 19]
[5, 37, 24, 43, 31, 39]
[7, 17, 40, 22, 10, 27]
[17, 6, 10, 20, 4, 24]
[27, 7, 30, 17, 43, 45]
[33, 8, 11, 15, 45, 38]
[19, 30, 34, 25, 4, 18]
[10, 4, 11, 12, 15, 24]
[14, 6, 31, 44, 17, 8]
[19, 7, 14, 26, 43, 33]
[15, 34, 11, 30, 27, 26]
[21, 42, 44, 23, 30, 2]
[15, 13, 25, 31, 8, 28]
[34, 26, 2, 7, 38, 29]
[36, 34, 4, 18, 2, 21]
[13, 15, 43, 44, 34, 30]
[31, 45, 29, 27, 22, 14]
[38, 37, 35, 13, 43, 11]
[43, 29, 20, 34, 2, 11]
[2, 13, 38, 7, 22, 24]
[23, 20, 42, 39, 21, 40]
[35, 26, 18, 17, 1, 3]
[34, 13, 35, 40, 39, 11]
[25, 38, 12, 16, 23, 8]
[22, 28, 5, 34, 45, 41]
[24, 34, 25, 31, 22, 10]
[8, 26, 43, 20, 33, 32]
[39, 21, 40, 26, 4, 37]
[34, 3, 22, 36, 41, 2]
[8, 3, 19, 12, 10, 28]
[25, 8, 7, 35, 38, 34]
[40, 4, 8, 24, 6, 13]
[8, 20, 18, 43, 26, 35]
[3, 36, 18, 38, 22, 7]
[33, 16, 14, 6, 29, 45]
[22, 42, 33, 29, 27, 43]
[34, 27, 32, 40, 5, 19]
[29, 27, 3, 41, 42, 36]
[1, 15, 28, 36, 43, 19]
[8, 27, 18, 23, 1, 22]
[32, 44, 41, 35, 39, 21]
[5, 23, 28, 11, 33, 43]
[24, 9, 15, 45, 27, 13]
[43, 30, 26, 33, 39, 1]
[45, 20, 6, 28, 39, 34]
[36, 34, 44, 1, 25, 11]
[38, 24, 21, 8, 32, 23]
[3, 1, 2, 8, 23, 18]
[35, 3, 1, 16, 37, 9]
[23, 25, 19, 11, 9, 27]
[39, 15, 23, 44, 25, 20]
[28, 26, 23, 32, 13, 20]
[36, 20, 35, 17, 4, 21]
[6, 3, 40, 35, 44, 28]
[17, 37, 39, 11, 2, 42]
[29, 41, 26, 12, 4, 23]
[22, 9, 41, 28, 6, 33]
[4, 9, 40, 30, 27, 11]
[21, 25, 3, 30, 20, 11]
[29, 12, 45, 40, 21, 13]
[6, 23, 9, 1, 31, 24]
[36, 25, 23, 28, 30, 15]
[21, 30, 42, 28, 7, 14]
[2, 28, 10, 4, 8, 37]
[15, 32, 18, 44, 10, 36]
[35, 31, 12, 17, 8, 7]
[30, 17, 24, 38, 40, 45]
[7, 8, 40, 20, 41, 3]
[15, 30, 1, 16, 2, 7]
[15, 44, 5, 36, 3, 16]
[1, 21, 27, 19, 33, 26]
[8, 43, 24, 18, 21, 14]
[23, 18, 19, 12, 4, 32]
[43, 6, 32, 9, 27, 7]
[26, 9, 37, 27, 44, 33]
[13, 6, 32, 2, 9, 44]
[15, 43, 29, 3, 26, 41]
[10, 6, 39, 7, 43, 28]
[8, 22, 9, 16, 6, 34]
[9, 38, 20, 31, 45, 14]
[11, 27, 25, 38, 43, 29]
[31, 14, 25, 17, 3, 29]
[19, 13, 30, 24, 31, 1]
[14, 33, 32, 23, 24, 34]
[36, 33, 22, 28, 11, 27]
[28, 12, 5, 32, 45, 19]
[24, 14, 13, 34, 25, 8]
[1, 41, 29, 2, 8, 34]
[25, 36, 6, 16, 2, 24]
[19, 10, 29, 2, 35, 31]
[29, 36, 10, 5, 16, 17]
[12, 36, 23, 21, 41, 9]
[20, 43, 35, 6, 11, 13]
[5, 35, 22, 25, 10, 31]
[20, 5, 17, 38, 4, 36]
[39, 40, 25, 41, 37, 45]
[18, 21, 29, 27, 20, 31]
[6, 18, 12, 13, 30, 23]
[26, 34, 1, 16, 28, 2]
[22, 36, 15, 38, 19, 26]
[1, 45, 16, 11, 44, 37]
[7, 23, 9, 8, 2, 33]
[38, 43, 5, 12, 44, 22]
[9, 29, 8, 38, 12, 18]
[1, 39, 11, 38, 32, 4]
[26, 2, 19, 42, 41, 45]
[15, 26, 39, 27, 22, 31]
[31, 29, 35, 14, 28, 6]
[17, 12, 1, 30, 42, 38]
[1, 17, 41, 42, 5, 2]
[32, 36, 33, 23, 43, 9]
[34, 31, 45, 42, 23, 11]
[36, 8, 25, 11, 1, 35]
[16, 22, 11, 35, 40, 4]
[32, 39, 26, 9, 13, 12]
[8, 9, 20, 32, 28, 15]
[19, 6, 39, 1, 30, 16]
[40, 13, 15, 28, 7, 41]
[19, 8, 23, 44, 36, 7]
[30, 6, 5, 7, 26, 36]
[15, 18, 8, 24, 33, 27]
[44, 30, 40, 34, 23, 36]
[9, 13, 25, 21, 12, 19]
[25, 39, 9, 31, 29, 36]
[36, 21, 4, 22, 14, 19]
[24, 33, 41, 38, 14, 25]
[43, 8, 25, 13, 16, 2]
[44, 33, 40, 6, 29, 42]
[36, 20, 13, 31, 3, 17]
[28, 43, 11, 30, 18, 20]
[23, 21, 17, 13, 39, 31]
[2, 28, 8, 17, 41, 36]
[34, 37, 44, 16, 38, 25]
[40, 32, 29, 34, 4, 13]
[33, 24, 38, 22, 15, 14]
[22, 3, 10, 33, 12, 11]
[4, 16, 6, 3, 31, 13]
[21, 38, 14, 3, 31, 45]
[16, 1, 15, 7, 11, 24]
[18, 16, 40, 32, 24, 14]
[19, 43, 39, 45, 24, 26]
[27, 4, 42, 22, 43, 29]
[1, 42, 40, 27, 39, 12]
[42, 41, 3, 34, 39, 2]
[37, 12, 1, 17, 9, 23]
[10, 11, 29, 6, 24, 8]
[33, 43, 9, 12, 3, 24]
[19, 37, 23, 7, 41, 31]
[26, 1, 33, 11, 23, 12]
[37, 34, 28, 5, 23, 25]
[38, 13, 12, 6, 26, 41]
[35, 8, 18, 21, 23, 20]
[6, 24, 36, 33, 45, 43]
[36, 4, 22, 6, 12, 33]
[9, 21, 16, 30, 10, 5]
[17, 37, 33, 15, 2, 4]
[35, 45, 1, 11, 19, 23]
[10, 18, 23, 44, 11, 27]
[39, 11, 19, 29, 23, 30]
[12, 19, 43, 8, 9, 31]
[39, 27, 16, 22, 40, 30]
[1, 41, 26, 10, 12, 17]
[34, 10, 25, 15, 27, 14]
[1, 15, 13, 11, 32, 31]
[34, 15, 9, 5, 7, 35]
[18, 43, 13, 41, 4, 29]
[18, 2, 35, 26, 8, 34]
[14, 42, 6, 3, 2, 16]
[9, 4, 8, 31, 5, 35]
[32, 42, 5, 3, 36, 43]
[27, 42, 16, 17, 23, 44]
[13, 43, 41, 29, 6, 34]
[45, 10, 16, 19, 3, 43]
[37, 22, 40, 19, 12, 10]
[41, 32, 8, 2, 14, 39]
[34, 35, 4, 19, 7, 14]
[5, 25, 27, 11, 28, 20]
[39, 17, 36, 15, 3, 35]
[17, 26, 28, 10, 19, 8]
[34, 36, 14, 4, 28, 8]
[3, 14, 11, 22, 16, 18]
[9, 41, 45, 33, 14, 7]
[21, 20, 45, 38, 11, 19]
[17, 11, 42, 4, 20, 2]
[24, 6, 40, 42, 31, 3]
[7, 11, 13, 38, 10, 43]
[2, 33, 32, 10, 35, 11]
[5, 22, 37, 39, 44, 8]
[36, 6, 21, 45, 8, 42]
[11, 29, 15, 28, 39, 42]
[19, 30, 29, 14, 36, 4]
[28, 25, 41, 12, 10, 29]
[42, 41, 38, 11, 25, 34]
[43, 32, 3, 25, 34, 8]
[35, 19, 32, 2, 28, 20]
[28, 21, 12, 14, 29, 6]
[7, 22, 36, 18, 35, 37]
[17, 26, 28, 23, 30, 21]
[27, 5, 25, 19, 10, 13]
[18, 38, 39, 44, 1, 45]
[36, 45, 27, 13, 37, 16]
[34, 18, 33, 25, 26, 8]
[17, 34, 36, 23, 2, 1]
[41, 31, 13, 32, 9, 42]
[15, 6, 44, 39, 21, 45]
[3, 20, 42, 15, 22, 2]
[45, 38, 5, 43, 37, 19]
[14, 6, 20, 17, 38, 41]
[31, 5, 35, 15, 17, 42]
[26, 27, 19, 29, 43, 23]
[18, 37, 33, 3, 12, 6]
[13, 4, 18, 28, 14, 9]
[18, 21, 42, 1, 9, 2]
[28, 43, 27, 21, 7, 22]
[41, 43, 23, 20, 32, 28]
[27, 26, 28, 9, 22, 2]
[18, 25, 36, 34, 21, 15]
[36, 39, 38, 43, 6, 2]
[4, 16, 44, 11, 1, 32]
[45, 24, 28, 27, 26, 12]
[30, 15, 6, 31, 21, 9]
[22, 19, 29, 35, 42, 4]
[39, 35, 2, 8, 16, 18]
[34, 33, 20, 45, 39, 23]
[38, 37, 3, 17, 4, 9]
[13, 18, 27, 6, 38, 21]
[38, 8, 24, 16, 18, 22]
[12, 29, 19, 22, 25, 43]
[11, 43, 29, 1, 38, 26]
[44, 35, 39, 22, 15, 29]
[37, 12, 18, 32, 36, 43]
[37, 39, 9, 23, 6, 32]
[31, 41, 29, 42, 8, 30]
[27, 41, 14, 40, 34, 22]
[18, 12, 45, 14, 35, 4]
